,Unnamed: 0,Tienda,Categoría,Socket,Generación,Capacidad,Título,Stock,Precio,URL
42,42,Sercoplus,Almacenamiento,-,DISCO,2TB,DISCO EXTERNO TOSHIBA CANVIO BASICS 2TB, 9 ,"(S/ 263,20)",https://www.sercoplus.com/discos-externos/8053-disco-externo-2tb-toshiba-usb-3-0.html
43,43,Sercoplus,Almacenamiento,-,SSD,256GB,"SSD TEAMGROUP GX2 256GB SATA 2.5""", 1 ,"(S/ 127,84)",https://www.sercoplus.com/ssd-25-sata/10958-ssd-teamgroup-gx2-256gb-sata-2-5.html
44,44,Sercoplus,Almacenamiento,-,DISCO,8TB,DISCO DURO WESTERN DIGITAL PURPURA SURVEILLANCE 8TB, 3 ,"(S/ 932,86)",https://www.sercoplus.com/discos-video-vigilancia/13225-disco-duro-western-digital-purpura-8tb.html
45,45,Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO EXTERNO WESTERN DIGITAL ELEMENTS 1TB, >20 ,"(S/ 169,20)",https://www.sercoplus.com/discos-externos/4246-disco-duro-externo-western-digital-elements-portable-1tb-usb-3-0-negro.html
46,46,Sercoplus,Almacenamiento,-,DISCO,500GB,DISCO LAPTOP TOSHIBA L200 500GB SATA 5400 RPM, >20 ,"(S/ 157,92)",https://www.sercoplus.com/discos-laptos/8344-disco-toshiba-para-lapto-500gb-l200.html
47,47,Sercoplus,Almacenamiento,-,SSD,500GB,SSD CRUCIAL P2 500GB M.2 PCIe NVME, >20 ,"(S/ 225,60)",https://www.sercoplus.com/ssd-m-2-pcie/10981-unidad-de-estado-solido-crucial-p1-500gb-nvme-pcie-gen3-x4-m-2-vl-1900-mb-s-ve-950-mb-s-ct500p2ssd8.html
48,48,Sercoplus,Almacenamiento,-,SSD,250GB,"SSD WESTER DIGITAL, BLACK SN750, 250GB, M.2 PCIE NVME", 8 ,"(S/ 233,12)",https://www.sercoplus.com/ssd-m-2-pcie/13268-ssd-wester-digital-black-sn750-250gb.html
49,49,Sercoplus,Almacenamiento,-,DISCO,,FUNDA PARA DISCO EXTERNO WESTERN DIGITAL, >20 ,"(S/ 5,64)",https://www.sercoplus.com/fundas/4501-funda-para-disco-externo-western-digital.html
50,50,Sercoplus,Almacenamiento,-,SSD,480GB,"SSD WESTERN DIGITAL GREEN 480GB SATA 2.5""", 0 ,"(S/ 233,12)",https://www.sercoplus.com/ssd-25-sata/8454-ssd-western-digital-green-480gb.html
51,51,Sercoplus,Almacenamiento,-,SSD,120GB,"SSD GIGABYTE 120GB 2.5"" SATA", >20 ,"(S/ 86,10)",https://www.sercoplus.com/ssd-25-sata/11278-ssd-gigabyte-120gb-2-5-sata.html
52,52,Sercoplus,Almacenamiento,-,SSD,250GB,"SSD KINGSTON NV1, 250GB M.2 PCIe NVME", >20 ,"(S/ 135,36)",https://www.sercoplus.com/ssd-m-2-pcie/13271-ssd-kingston-nv1-250gb-m-2-pcie-nvme.html
53,53,Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO DURO TOSHIBA P300 1TB SATA 7200 RPM, >20 ,"(S/ 157,92)",https://www.sercoplus.com/discos-pc/5361-disco-duro-toshiba-p300-1tb-sata-6-0-gb-s-7200-rpm-3-5.html
54,54,Sercoplus,Almacenamiento,-,SSD,480GB,SSD WESTERN DIGITAL GREEN 480GB M.2 SATA, 14 ,"(S/ 251,92)",https://www.sercoplus.com/ssd-m2-sata/9776-ssd-480gb-m-2-2280-pcie-wester-digital.html
55,55,Sercoplus,Almacenamiento,-,SSD,960GB,"SSD KINGSTON A400 960GB SATA 2.5""", 3 ,"(S/ 415,48)",https://www.sercoplus.com/ssd-25-sata/11327-ssd-kingston-a400-960gb-sata-2-5.html
56,56,Sercoplus,Almacenamiento,-,SSD,1TB,SSD WESTER DIGITAL BLUE SN570 1TB M.2 PCIe NVME, >20 ,"(S/ 451,20)",https://www.sercoplus.com/ssd-m-2-pcie/13336-ssd-wester-digital-blue-sn750-1tb-m-2-pc.html
57,57,Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO DURO SEAGATE 1TB USADO 5900 RPM, >20 ,"(S/ 125,96)",https://www.sercoplus.com/discos-pc-usados/5476-disco-duro-seagate-1tb-pipeline.html
58,58,Sercoplus,Almacenamiento,-,SSD,480GB,"SSD ADATA ULTIMATE SU650 480GB SATA 2.5""", >20 ,"(S/ 192,51)",https://www.sercoplus.com/ssd-25-sata/9833-ssd-adata-ultimate-su650-480gb-sata.html
59,59,Sercoplus,Almacenamiento,-,SSD,250GB,"SSD WESTERN DIGITAL BLUE SN550, 250GB M.2 PCIE NVME", >20 ,"(S/ 165,44)",https://www.sercoplus.com/ssd-m-2-pcie/11629-ssd-wester-digital-blue-ns550-250gb-nvm.html
60,60,Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO DURO WESTERN DIGITAL 1TB BLUE SATA 7200 RPM, >20 ,"(S/ 165,44)",https://www.sercoplus.com/discos-pc/2435-disco-duro-western-digital-1tb-sata-6gb-s-formato-3-5-blue-wd10ezex.html
61,61,Sercoplus,Almacenamiento,-,SSD,240GB,"SSD 240GB WESTER DIGITAL SATA 2.5""", >20 ,"(S/ 137,62)",https://www.sercoplus.com/ssd-25-sata/7707-ssd-240gb-wester-digital-sata.html
62,62,Sercoplus,Almacenamiento,-,SSD,500GB,"SSD PNY CS3030 500GB M,2 PCIe NVME", 16 ,"(S/ 330,88)",https://www.sercoplus.com/ssd-m-2-pcie/10594-ssd-pny-cs3030-500gb-m-2-nvme-pcie-gen3.html
63,63,Sercoplus,Almacenamiento,-,SSD,1TB,"SSD KINGSTON NV1, 1TB M.2 PCIe NVME", 10 ,"(S/ 400,06)",https://www.sercoplus.com/ssd-m-2-pcie/12854-ssd-kingston-nv1-1tb-m-2-pcie.html
64,64,Sercoplus,Almacenamiento,-,DISCO,10TB,DISCO DURO WESTERN DIGITAL PURPURA SURVEILLANCE 10TB, 3 ,"(S/ 1.247,94)",https://www.sercoplus.com/discos-video-vigilancia/13747-disco-duro-western-digital-purpura-surve.html
65,65,Sercoplus,Almacenamiento,-,DISCO,500GB,DISCO DURO SEAGTE 500GB SEAGATE PULL, >20 ,"(S/ 60,16)",https://www.sercoplus.com/discos-pc-usados/4200-disco-duro-seagte-500gb-seagate-pull.html
0,0,Sercoplus,GPU,-,-,6GB,VGA GIGABYTE NVIDIA GTX 1660 SUPER OC 6GB GDDR6, >20 ,"(S/ 2.068,00)",https://www.sercoplus.com/video-nvidia-geforce-gtx/10517-vga-gigabyte-nvidia-gtx-1660-super-oc-6g.html
1,1,Sercoplus,GPU,-,-,,VGA ASUS GEFORCE NVIDIA ROG STRIX RTX 3070 TI OC GAMING GDDR6, 1 ,"(S/ 4.549,60)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13277-vga-asus-geforce-nvidia-rog-strix-rtx-30.html
2,2,Sercoplus,GPU,-,-,8GB,VGA PNY GEFORCE NVIDIA RTX 3060 Ti 8GB XLR8 REVEL EPIC-X RGB, 10 ,"(S/ 2.732,02)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13751-vga-pny-geforce-nvidia-rtx-3060-ti-revel.html
3,3,Sercoplus,GPU,-,-,4GB,VGA GIGABYTE NVIDIA GTX 1650 D6 OC 4GB GDDR6, 15 ,"(S/ 1.158,08)",https://www.sercoplus.com/video-nvidia-geforce-gtx/10955-vga-gigabyte-nvidia-gtx-1650-d6-oc-4gb-d.html
4,4,Sercoplus,GPU,-,-,8GB,VGA ASUS DUAL RADEON RX 6600 8GB GDDR6, 5 ,"(S/ 2.030,40)",https://www.sercoplus.com/video-amd-radeon/13312-vga-asus-dual-radeon-rx-6600-8gb-gddr6.html
5,5,Sercoplus,GPU,-,-,4GB,VGA MSI NVIDIA GEFORCE GTX 1650 D6 VENTUS XS 4GB GDDR6, 0 ,"(S/ 1.158,08)",https://www.sercoplus.com/video-nvidia-geforce-gtx/13756-vga-msi-nvidia-geforce-gtx-1650-d5-ventu.html
6,6,Sercoplus,GPU,-,-,8GB,VGA GIGABYTE RADEON RX 6600 EAGLE 8GB GB GDDR6, >20 ,"(S/ 2.030,40)",https://www.sercoplus.com/video-amd-radeon/13314-vga-gigabyte-radeon-rx-6600-eagle-8gb-gd.html
7,7,Sercoplus,GPU,-,-,6GB,VGA MSI GEFORCE NVIDIA RTX 2060 VENTUS GP OC 6GB GDDR6, 14 ,"(S/ 1.605,14)",https://www.sercoplus.com/video-nvidia-geforce-gtx/13769-vga-msi-geforce-nvidia-rtx-2060-ventus-g.html
8,8,Sercoplus,GPU,-,-,6GB,VGA ASUS GEFORCE NVIDIA PHOENIX GTX 1660 SUPER OC 6GB GDDR6, 3 ,"(S/ 1.552,88)",https://www.sercoplus.com/video-nvidia-geforce-gtx/12105-vga-asus-geforce-nvidia-phoenix-gtx-1660.html
9,9,Sercoplus,GPU,-,-,12GB,VGA GIGABYTE GEFORCE NVIDIA RTX 3080 Ti VISION OC 12GB GDDR6X, 19 ,"(S/ 7.459,84)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13332-vga-gigabyte-geforce-nvidia-rtx-3080-ti.html
10,10,Sercoplus,GPU,-,-,12GB,VGA MSI GEFORCE NVIDIA RTX 3060 GAMING Z TRIO 12GB GDDR6, 3 ,"(S/ 2.206,37)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13791-vga-msi-geforce-nvidia-rtx-3060-gaming-z.html
11,11,Sercoplus,GPU,-,-,12GB,VGA EVGA GEFORCE NVIDIA RTX 3060 XC GAMING 12GB GDDR6, >20 ,"(S/ 2.047,32)",https://www.sercoplus.com/video-nvidia-geforce-rtx/12222-vga-evga-geforce-nvidia-rtx-3080-xc-gami.html
12,12,Sercoplus,GPU,-,-,4GB,VGA AFOX RADEON RX 550 4GB GDDR5, >20 ,"(S/ 673,04)",https://www.sercoplus.com/video-amd-radeon/13047-vga-afox-radeon-rx-550-4gb-gddr5.html
13,13,Sercoplus,GPU,-,-,12GB,VGA GIGABYTE GEFORCE NVIDIA RTX 2060 WINDFORCE OC 12GB GDDR6, 1 ,"(S/ 2.447,76)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13606-vga-gigabyte-geforce-nvidia-rtx-2060-win.html
14,14,Sercoplus,GPU,-,-,4GB,VGA ASUS NVIDIA PHOENIX GTX 1050TI 4GB GDDR5, 12 ,"(S/ 887,36)",https://www.sercoplus.com/video-nvidia-geforce-gtx/8201-vga-asus-nvidia-phoenix-gtx-1050ti-4gb.html
15,15,Sercoplus,GPU,-,-,8GB,VGA EVGA GEFORCE NVIDIA RTX 3070 FTW3 ULTRA GAMING 8GB GDDR6, 1 ,"(S/ 3.677,28)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13048-vga-evga-geforce-nvidia-rtx-3070-ftw3-ul.html
16,16,Sercoplus,GPU,-,-,6GB,VGA GIGABYTE GEFORCE NVIDIA RTX 2060 D6 6GB GDDR6, >20 ,"(S/ 2.143,20)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13608-vga-gigabyte-geforce-nvidia-rtx-2060-d6.html
17,17,Sercoplus,GPU,-,-,6GB,VGA GIGABYTE NVIDIA GEFORCE GTX 1660 TI OC 6GB GDDR6, 7 ,"(S/ 1.943,92)",https://www.sercoplus.com/video-nvidia-geforce-gtx/9838-vga-gigabyte-nvidia-gtx-1660-ti-oc-6gb-d.html
18,18,Sercoplus,GPU,-,-,8GB,"VGA ASUS GEFORCE NVIDIA KO RTX 3070 OC V2, 8GB GDDR6.", 6 ,"(S/ 3.511,84)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13143-vga-asus-geforce-nvidia-ko-rtx-3070-oc-v.html
19,19,Sercoplus,GPU,-,-,6GB,"VGA GIGABYTE NVIDIA GEFORCE GTX 1660 OC, 6GB GDDR5.", >20 ,"(S/ 1.819,84)",https://www.sercoplus.com/video-nvidia-geforce-gtx/9953-vga-gigabyte-nvidia-gtx-1660-oc-6gb.html
20,20,Sercoplus,GPU,-,-,12GB,VGA ASUS GEFORCE NVIDIA PHONENIX RTX 3060 V2 12GB GDDR6, 3 ,"(S/ 2.278,56)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13241-vga-asus-geforce-nvidia-phonenix-rtx-306.html
21,21,Sercoplus,GPU,-,-,8GB,VGA PNY GEFORCE NVIDIA RTX 3050 8GB UPRISING DUAL FAN GDDR6, >20 ,"(S/ 1.857,44)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13719-vga-pny-geforce-nvidia-rtx-3050-8gb-upri.html
22,22,Sercoplus,GPU,-,-,6GB,VGA GIGABYTE NVIDIA GTX 1660 SUPER OC 6GB GDDR6, >20 ,"(S/ 2.068,00)",https://www.sercoplus.com/video-nvidia-geforce-gtx/10517-vga-gigabyte-nvidia-gtx-1660-super-oc-6g.html
23,23,Sercoplus,GPU,-,-,,VGA ASUS GEFORCE NVIDIA ROG STRIX RTX 3070 TI OC GAMING GDDR6, 1 ,"(S/ 4.549,60)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13277-vga-asus-geforce-nvidia-rog-strix-rtx-30.html
24,24,Sercoplus,GPU,-,-,12GB,VGA MSI GEFORCE NVIDIA RTX 3060 GAMING Z TRIO 12GB GDDR6, 3 ,"(S/ 2.206,37)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13791-vga-msi-geforce-nvidia-rtx-3060-gaming-z.html
25,25,Sercoplus,GPU,-,-,12GB,VGA EVGA GEFORCE NVIDIA RTX 3060 XC GAMING 12GB GDDR6, >20 ,"(S/ 2.047,32)",https://www.sercoplus.com/video-nvidia-geforce-rtx/12222-vga-evga-geforce-nvidia-rtx-3080-xc-gami.html
26,26,Sercoplus,GPU,-,-,12GB,"VGA ASUS TUF GAMING RADEON RX 6700 XT OC, 12GB GDDR6.", 17 ,"(S/ 3.940,48)",https://www.sercoplus.com/video-amd-radeon/13349-vga-asus-tuf-gaming-radeon-rx-6700-xt-oc.html
27,27,Sercoplus,GPU,-,-,16GB,VGA ASUS RADEON TUF GAMING RX 6900 XT OC 16GB GDDR6, 4 ,"(S/ 7.286,88)",https://www.sercoplus.com/video-amd-radeon/12357-vga-asus-radeon-tuf-gaming-rx-6900-xt.html
28,28,Sercoplus,GPU,-,-,16GB,"VGA PNY NVIDIA QUADRO RTX A4000, 16GB GDDR6", 4 ,"(S/ 5.361,76)",https://www.sercoplus.com/video-nvidia-quadro/13457-vga-pny-nvidia-quadro-rtx-a4000-16gb-gd.html
29,29,Sercoplus,GPU,-,-,12GB,VGA MSI NVIDIA GEFORCE RTX 3060 VENTUS 2X 12GB OC GDDR6, 0 ,"(S/ 2.045,44)",https://www.sercoplus.com/video-nvidia-geforce-rtx/12416-vga-msi-geforce-nvidia-rtx-3060-ventus-2.html
30,30,Sercoplus,GPU,-,-,4GB,VGA ASUS TUF GAMING RADEON RX 6500 XT OC 4GB GDDR6, 10 ,"(S/ 1.567,92)",https://www.sercoplus.com/video-amd-radeon/13483-vga-asus-tuf-gaming-radeon-rx-6500-xt-oc.html
31,31,Sercoplus,GPU,-,-,6GB,VGA ZOTAC GEFORCE NVIDIA RTX 2060 GAMING 6GB GDDR6, >20 ,"(S/ 2.203,36)",https://www.sercoplus.com/tarjeta-de-video/12603-vga-zotac-geforce-nvidia-rtx-2060-gaming.html
32,32,Sercoplus,GPU,-,-,4GB,"VGA MSI GEFORCE NVIDIA GT 730, 4GB DDR3 64 BIT", 10 ,"(S/ 467,37)",https://www.sercoplus.com/video-nvidia-geforce/13503-vga-msi-geforce-nvidia-gt-730-4gb-ddr3.html
33,33,Sercoplus,GPU,-,-,8GB,VGA ASUS GEFORCE NVIDIA TUF RTX 3070 Ti OC 8GB GAMING GDDR6X, 17 ,"(S/ 4.459,36)",https://www.sercoplus.com/video-nvidia-geforce-rtx/12756-vga-asus-tuf-rtx-3070-ti-oc-8gb-gaming-g.html
34,34,Sercoplus,GPU,-,-,12GB,VGA MSI GEFORCE NVIDIA RTX 3060 VENTUS 3X 12GB OC GDDR6, 0 ,"(S/ 2.065,74)",https://www.sercoplus.com/video-nvidia-geforce-rtx/12773-vga-msi-geforce-nvidia-rtx-3060-ventus-3.html
35,35,Sercoplus,GPU,-,-,8GB,VGA EVGA GEFORCE NVIDIA RTX 3070 XC3 ULTRA GAMING 8GB GDDR6, 0 ,"(S/ 3.376,48)",https://www.sercoplus.com/video-nvidia-geforce-rtx/13516-vga-evga-geforce-nvidia-rtx-3070-xc3-ult.html
36,36,Sercoplus,GPU,-,-,8GB,VGA ASUS DUAL RADEON RX 6600 8GB GDDR6, 5 ,"(S/ 2.030,40)",https://www.sercoplus.com/video-amd-radeon/13312-vga-asus-dual-radeon-rx-6600-8gb-gddr6.html
37,37,Sercoplus,GPU,-,-,6GB,VGA MSI GEFORCE NVIDIA RTX 2060 VENTUS GP OC 6GB GDDR6, 14 ,"(S/ 1.605,14)",https://www.sercoplus.com/video-nvidia-geforce-gtx/13769-vga-msi-geforce-nvidia-rtx-2060-ventus-g.html
38,38,Sercoplus,GPU,-,-,8GB,VGA GIGABYTE RADEON RX 6600 EAGLE 8GB GB GDDR6, >20 ,"(S/ 2.030,40)",https://www.sercoplus.com/video-amd-radeon/13314-vga-gigabyte-radeon-rx-6600-eagle-8gb-gd.html
39,39,Sercoplus,GPU,-,-,12GB,VGA MSI GEFORCE NVIDIA RTX 2060 VENTUS OC 12GB GDDR6, 7 ,"(S/ 2.015,36)",https://www.sercoplus.com/tarjeta-de-video/13506-vga-msi-geforce-nvidia-rtx-2060-ventus-o.html
40,40,Sercoplus,GPU,-,-,8GB,VGA GIGABYTE NVIDIA GEFORCE RTX 3070 GAMING OC 8GB GDDR6, >20 ,"(S/ 3.609,60)",https://www.sercoplus.com/tarjeta-de-video/11751-vga-gigabyte-geforce-nvidia-rtx-3070-gam.html
41,41,Sercoplus,GPU,-,-,,"MAINBOARD ASUS ROG STRIX B550-F GAMING WIFI II, AM4 AMD", 11 ,"(S/ 1.007,68)",https://www.sercoplus.com/tarjeta-de-video/13646-mainboard-asus-rog-strix-b550-f-gaming-w.html
0,0,Sercoplus,PSU,-,-,,FUENTE DE PODER COUGAR XTC600 80 PLUS WHITE, 10 ,"(S/ 198,90)",https://www.sercoplus.com/fuentes-cougar/11531-fuente-de-poder-cougar-xtc600-80-plus-wh.html
1,1,Sercoplus,PSU,-,-,650W,"FUENTE DE PODER COOLER MASTER V650 V2, FULL MODULAR 80 PLUS GOLD 650W", 0 ,"(S/ 511,36)",https://www.sercoplus.com/fuentes-cooler-master/12230-fuente-de-poder-cooler-master-v650-v2-f.html
2,2,Sercoplus,PSU,-,-,450W,"FUENTE DE PODER COUGAR XTC450 ARGB, 80 PLUS WHITE 450W", 10 ,"(S/ 142,88)",https://www.sercoplus.com/fuentes-cougar/13388-fuente-de-poder-cougar-xtc450-argb-80-p.html
3,3,Sercoplus,PSU,-,-,550W,"FUENTE DE PODER CORSAIR CV550, 80 PLUS BRONZE, 550W", 0 ,"(S/ 188,00)",https://www.sercoplus.com/fuentes-de-poder/11566-fuente-de-poder-corsair-cv550-80-plus-b.html
4,4,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER DEEPCOOL DP-GD-DQ750-M-V2L, 80 PLUS GOLD 750W", 12 ,"(S/ 526,40)",https://www.sercoplus.com/fuentes-deepcool/12270-fuente-de-poder-deepcool-dp-gd-dq750-m-v.html
5,5,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER COOLER MASTER MWE 750 V2, 80 PLUS GOLD, MODULAR, 750W.", 8 ,"(S/ 473,76)",https://www.sercoplus.com/fuentes-cooler-master/13465-fuente-de-poder-cooler-master-mwe-750-v2.html
6,6,Sercoplus,PSU,-,-,450W,FUENTE DE PODER CM MWE 450W 80 PLUS WHITE V2, 0 ,"(S/ 165,44)",https://www.sercoplus.com/fuentes-cooler-master/11721-fuennte-de-poder-cm-mwe-450w-80-plus-whi.html
7,7,Sercoplus,PSU,-,-,600W,"FUENTE DE PODER DEEPCOOL DA600, 80 PLUS BRONZE 600W", 0 ,"(S/ 285,76)",https://www.sercoplus.com/fuentes-deepcool/12272-fuente-de-poder-deepcool-da600-80-plus.html
8,8,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER GIGABYTE AORUS P750W 80 PLUS GOLD MODULAR, 750W", 2 ,"(S/ 511,36)",https://www.sercoplus.com/fuentes-gigabyte/13607-fuente-de-poder-gigabyte-aorus-p750w-80.html
9,9,Sercoplus,PSU,-,-,400W,Fuente De Poder ATX MX - 400W Micronics, 0 ,"(S/ 112,80)",https://www.sercoplus.com/fuentes-micronics/1862-fuente-de-poder-atx-mx-400w-p8-p6-dual-12v-rail-fan-12cm-micronics.html
10,10,Sercoplus,PSU,-,-,650W,FUENTE DE PODER SEASONIC S12III 650W 80 PLUS BRONZE, 8 ,"(S/ 308,32)",https://www.sercoplus.com/fuentes-seasonic/11809-fuente-de-poder-seasonic-s12iii-650w-80.html
11,11,Sercoplus,PSU,-,-,650W,"FUENTE DE PODER EVGA 650 N1, 650W", >20 ,"(S/ 203,04)",https://www.sercoplus.com/fuentes-evga/12362-fuente-de-poder-evga-650-n1-650w.html
12,12,Sercoplus,PSU,-,-,500W,FUENTE DE PODER COUGAR VTE500 80 PLUS BRONZE 500W, >20 ,"(S/ 169,20)",https://www.sercoplus.com/fuentes-cougar/8033-fuente-cougar-vte500-80-plus-500w.html
13,13,Sercoplus,PSU,-,-,600W,FUENTE DE PODER COUGAR VTC600 80 PLUS WHITE 600W, 11 ,"(S/ 198,90)",https://www.sercoplus.com/fuentes-cougar/12157-fuente-de-poder-cougar-vtc600-80-plus-wh.html
14,14,Sercoplus,PSU,-,-,750W,FUENTE DE PODER DIGITAL NZXT C750W FULL MODULAR 80 PLUS GOLD, 0 ,"(S/ 466,24)",https://www.sercoplus.com/fuentes-nzxt/12852-fuente-de-poder-digital-nzxt-c750w-full.html
15,15,Sercoplus,PSU,-,-,750W,FUENTE DE PODER COUGAR XTC750 80 PLUS WHITE 750W, 11 ,"(S/ 233,12)",https://www.sercoplus.com/fuentes-cougar/13799-fuente-de-poder-cougar-xtc750-80-plus-wh.html
16,16,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER SEASONIC FOCUS GM 750, 80 PLUS GOLD SEMI MODULAR 750W", 8 ,"(S/ 548,96)",https://www.sercoplus.com/fuentes-seasonic/9691-fuente-seasonic-focus-750w-80plus-gold.html
17,17,Sercoplus,PSU,-,-,750W,FUENTE DE PODER COUGAR GEX750 80 PLUS GOLD MODULAR 750W, >20 ,"(S/ 376,00)",https://www.sercoplus.com/fuentes-cougar/12158-fuente-de-poder-cougar-gex750-80-plus-go.html
18,18,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER CORSAIR CX750F RGB, 80 PLUS BRONZE, FULL MODULAR 750W", >20 ,"(S/ 449,32)",https://www.sercoplus.com/fuentes-corsair/12885-fuente-de-poder-corsair-cx750f-rgb-80-p.html
19,19,Sercoplus,PSU,-,-,850W,"FUENTE DE PODER EVGA 850 BQ, 80 PLUS BRONZE 850W SEMI MODULAR", >20 ,"(S/ 473,76)",https://www.sercoplus.com/fuentes-evga/10315-fuente-evga-850-bq-semi-modular-850w.html
20,20,Sercoplus,PSU,-,-,850W,"FUENTE DE PODER ANTRYX 850W KIRIN, 80 PLUS GOLD MODULAR", 12 ,"(S/ 419,24)",https://www.sercoplus.com/fuentes-antryx/12160-fuente-de-poder-antryx-850w-kirin-80-pl.html
21,21,Sercoplus,PSU,-,-,650W,"FUENTE DE PODER CORSAIR CX650F RGB, 80 PLUS BRONZE, FULL MODULAR 650W", 0 ,"(S/ 368,48)",https://www.sercoplus.com/fuentes-corsair/12886-fuente-de-poder-corsair-cx650f-rgb-80-p.html
22,22,Sercoplus,PSU,-,-,700W,"FUENTE DE PODER EVGA 700B1, 80 PLUS WHITE 700W", >20 ,"(S/ 270,72)",https://www.sercoplus.com/fuentes-evga/10574-fuente-evga-700w-80-plus-white.html
23,23,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER ANTRYX 750W KIRIN, 80 PLUS GOLD MODULAR", 12 ,"(S/ 347,80)",https://www.sercoplus.com/fuentes-antryx/12161-fuente-de-poder-antryx-750w-kirin-80-pl.html
24,24,Sercoplus,PSU,-,-,650W,"FUENTE DE PODER MSI MPG A650GF, 80 PLUS GOLD, FULL MODULAR, 650W", 0 ,"(S/ 428,64)",https://www.sercoplus.com/fuentes-msi/13088-fuente-de-poder-msi-mpg-a650gf-80-plus.html
25,25,Sercoplus,PSU,-,-,600W,FUENTE DE PODER ANTRYX B600W 2.3 BOX., >20 ,"(S/ 135,36)",https://www.sercoplus.com/fuentes-antryx/10614-fuente-antryx-b600w-2-3-box.html
26,26,Sercoplus,PSU,-,-,500W,"FUENTE DE PODER COOLER MASTER ELITE 500 230 V4, 80 PLUS WHITE 500W", 12 ,"(S/ 176,72)",https://www.sercoplus.com/fuentes-cooler-master/12225-fuente-de-poder-cooler-master-elite-v4.html
27,27,Sercoplus,PSU,-,-,500W,"FUENTE DE PODER CORSAIR VS500, 80 PLUS, 500W", 0 ,"(S/ 165,44)",https://www.sercoplus.com/fuentes-corsair/13161-fuente-de-poder-corsair-vs500-80-plus.html
28,28,Sercoplus,PSU,-,-,500W,"FUENTE DE PODER EVGA 500 GD, 80+ PLUS GOLD 500W", 0 ,"(S/ 285,76)",https://www.sercoplus.com/fuentes-evga/11006-fuente-de-poder-evga-500-w-80-gold.html
29,29,Sercoplus,PSU,-,-,600W,"FUENTE DE PODER COOLER MASTER ELITE 600 230V V4, 80 PLUS WHITE 600W", >20 ,"(S/ 193,26)",https://www.sercoplus.com/fuentes-cooler-master/12226-fuente-de-poder-cooler-master-elite-600.html
30,30,Sercoplus,PSU,-,-,850W,FUENTE DE PODER COUGAR GEX850 80 PLUS GOLD MODULAR 850W, >20 ,"(S/ 428,64)",https://www.sercoplus.com/fuentes-cougar/13338-fuente-de-poder-cougar-gex850-80-plus-go.html
31,31,Sercoplus,PSU,-,-,750W,FUENTE DE PODER GIGABYTE GP-P750GM 80 PLUS GOLD 750W, >20 ,"(S/ 368,48)",https://www.sercoplus.com/fuentes-gigabyte/11380-fuente-de-poder-gigabyte-gp-p750gm-80-pl.html
32,32,Sercoplus,PSU,-,-,650W,"FUENTE DE PODER COOLER MASTER MWE 650 V2, 80 PLUS GOLD 650W.", 18 ,"(S/ 366,98)",https://www.sercoplus.com/fuentes-cooler-master/12227-fuente-de-poder-cooler-master-mwe-650-v2.html
33,33,Sercoplus,PSU,-,-,700W,FUENTE DE PODER COUGAR BXM700 80 PLUS BRONZE MODULAR 700W, >20 ,"(S/ 323,36)",https://www.sercoplus.com/fuentes-cougar/13340-fuente-de-poder-cougar-bxm700-80-plus-br.html
34,34,Sercoplus,PSU,-,-,850W,FUENTE DE PODER COUGAR BXM850 80 PLUS BRONZE MODULAR 850W, >20 ,"(S/ 383,52)",https://www.sercoplus.com/fuentes-cougar/11494-fuente-de-poder-cougar-bxm850-80-plus-br.html
35,35,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER COOLER MASTER MWE 750 V2, 80 PLUS GOLD 750W", 7 ,"(S/ 436,16)",https://www.sercoplus.com/fuentes-cooler-master/12228-fuente-de-poder-cooler-master-mwe-750-v2.html
36,36,Sercoplus,PSU,-,-,700W,"FUENTE DE PODER ANTEC NE700G ZEN GB, 80 PLUS GOLD 700W", >20 ,"(S/ 368,48)",https://www.sercoplus.com/fuentes-antec/12446-fuente-de-poder-antec-ne700g-zen-gb-80.html
37,37,Sercoplus,PSU,-,-,500W,"FUENTE DE PODER 1SPLAYER, BLACK SIR 500W, 80 PLUS WHITE, 500W", 20 ,"(S/ 127,84)",https://www.sercoplus.com/fuentes-1stplayer/13652-fuente-de-poder-1splayer-black-sir-500w.html
